X,Y,R,G,B
5,177,90,30,4
5,178,89,29,3
5,179,85,23,0
5,180,90,28,3
5,181,94,32,7
5,182,92,30,7
5,183,91,29,6
5,184,92,30,7
5,185,89,28,7
5,186,92,36,13
5,187,81,27,3
5,188,66,14,0
5,189,95,45,22
5,190,118,70,47
5,191,102,54,31
5,192,105,46,16
5,193,83,28,0
5,194,72,22,0
5,195,75,28,8
5,196,72,31,13
5,197,69,30,13
5,198,73,32,14
5,199,75,32,13
5,200,78,32,9
5,201,78,30,7
5,202,83,33,8
5,203,85,37,14
5,204,76,34,12
5,205,61,22,5
5,206,51,17,5
5,207,49,19,8
5,208,60,18,6
5,209,60,18,6
5,210,60,18,6
5,211,61,19,7
5,212,62,20,6
5,213,64,22,8
5,214,66,24,10
5,215,67,25,11
5,216,66,23,7
5,217,65,22,6
5,218,64,21,5
5,219,64,21,4
5,220,65,22,5
5,221,67,24,7
5,222,69,26,9
5,223,70,27,10
5,224,64,24,12
5,225,66,26,14
5,226,68,28,16
5,227,67,27,15
5,228,65,25,13
5,229,63,23,11
5,230,62,24,11
5,231,62,24,11
5,232,61,23,10
5,233,60,24,10
5,234,59,23,9
5,235,58,22,8
5,236,57,21,7
5,237,54,21,6
5,238,53,20,5
5,239,53,20,5
5,240,44,10,0
5,241,44,10,0
5,242,44,10,0
5,243,44,10,0
6,0,255,255,255
6,1,255,255,255
6,2,255,255,255
6,3,255,255,255
6,4,255,255,255
6,5,255,255,255
6,6,255,255,255
6,7,255,255,255
6,8,255,255,255
6,9,255,255,255
6,10,255,255,255
6,11,255,255,255
6,12,255,255,255
6,13,254,254,254
6,14,254,254,254
6,15,254,254,254
6,16,253,255,254
6,17,253,255,254
6,18,252,254,253
6,19,251,253,252
6,20,250,252,251
6,21,250,252,251
6,22,249,250,252
6,23,249,250,252
6,24,247,248,250
6,25,247,248,252
6,26,246,247,251
6,27,245,246,250
6,28,243,244,248
6,29,242,243,248
6,30,241,242,247
6,31,241,242,247
6,32,237,240,245
6,33,237,240,245
6,34,236,239,244
6,35,235,238,243
6,36,233,236,241
6,37,231,236,240
6,38,230,235,241
6,39,230,235,241
6,40,225,232,238
6,41,225,232,238
6,42,224,231,237
6,43,223,230,236
6,44,220,229,234
6,45,219,228,235
6,46,218,227,234
6,47,218,227,234
6,48,216,226,225
6,49,215,225,224
6,50,214,224,223
6,51,214,223,220
6,52,212,221,218
6,53,211,220,217
6,54,210,219,216
6,55,211,217,215
6,56,209,215,213
6,57,194,200,198
6,58,145,150,146
6,59,70,75,71
6,60,26,31,27
6,61,38,43,39
6,62,60,65,61
6,63,58,63,59
6,64,57,62,58
6,65,44,49,45
6,66,54,56,53
6,67,66,68,65
6,68,57,57,57
6,69,49,47,48
6,70,56,54,55
6,71,67,62,66
6,72,61,56,60
6,73,60,58,63
6,74,62,60,65
6,75,62,61,67
6,76,54,55,60
6,77,114,115,120
6,78,196,199,204
6,79,193,196,203
6,80,191,204,210
6,81,191,204,210
6,82,191,204,210
6,83,192,205,211
6,84,192,205,211
6,85,193,206,212
6,86,192,207,212
6,87,192,207,212
6,88,189,204,209
6,89,189,204,209
6,90,189,204,209
6,91,189,204,209
6,92,189,204,209
6,93,187,205,209
6,94,187,205,209
6,95,187,205,209
6,96,192,203,209
6,97,192,203,209
6,98,192,203,209
6,99,193,204,210
6,100,193,204,210
6,101,194,205,211
6,102,194,205,211
6,103,194,205,211
6,104,194,205,211
6,105,194,205,211
6,106,194,205,211
6,107,194,205,211
6,108,194,205,211
6,109,194,205,211
6,110,194,205,211
6,111,194,205,211
6,112,195,206,212
6,113,195,206,212
6,114,195,206,212
6,115,195,206,212
6,116,195,206,212
6,117,195,206,212
6,118,195,206,212
6,119,195,206,212
6,120,197,208,214
6,121,197,208,214
6,122,197,208,214
6,123,197,208,214
6,124,197,208,214
6,125,197,208,214
6,126,197,208,214
6,127,197,208,214
6,128,198,206,209
6,129,198,206,209
6,130,198,206,209
6,131,198,206,209
6,132,198,206,209
6,133,198,206,209
6,134,198,206,209
6,135,198,206,209
6,136,199,207,210
6,137,199,207,210
6,138,198,206,209
6,139,198,206,209
6,140,198,206,209
6,141,197,205,208
6,142,197,205,208
6,143,197,205,208
6,144,200,203,210
6,145,199,202,209
6,146,201,206,212
6,147,191,196,202
6,148,241,246,250
6,149,231,236,240
6,150,199,204,207
6,151,195,199,200
6,152,196,196,194
6,153,201,196,192
6,154,157,146,140
6,155,101,84,76
6,156,77,55,44
6,157,61,34,23
6,158,54,25,11
6,159,71,39,26
6,160,54,24,13
6,161,62,28,16
6,162,79,39,27
6,163,81,33,21
6,164,69,15,3
6,165,80,21,7
6,166,91,32,16
6,167,81,23,3
6,168,79,23,0
6,169,77,25,1
6,170,78,26,2
6,171,80,26,2
6,172,82,24,2
6,173,85,23,2
6,174,90,23,4
6,175,93,25,6
6,176,82,22,0
6,177,91,31,3
6,178,91,29,4
6,179,85,23,0
6,180,90,28,3
6,181,97,33,8
6,182,96,32,7
6,183,92,30,7
6,184,91,29,6
6,185,87,27,3
6,186,94,36,14
6,187,81,27,3
6,188,65,13,0
6,189,94,44,19
6,190,120,73,47
6,191,103,55,32
6,192,106,47,17
6,193,85,28,0
6,194,73,21,0
6,195,74,27,7
6,196,72,29,12
6,197,69,27,11
6,198,71,30,12
6,199,74,31,12
6,200,79,33,10
6,201,79,31,8
6,202,85,35,10
6,203,88,40,17
6,204,79,37,15
6,205,62,25,7
6,206,50,16,4
6,207,46,16,5
6,208,61,19,7
6,209,61,19,7
6,210,61,19,7
6,211,61,19,7
6,212,62,20,6
6,213,64,22,8
6,214,66,24,10
6,215,67,25,11
6,216,67,24,8
6,217,67,24,8
6,218,68,25,9
6,219,68,25,8
6,220,67,24,7
6,221,66,23,6
6,222,65,22,5
6,223,65,22,5
6,224,64,22,8
6,225,67,25,11
6,226,69,27,13
6,227,69,27,13
6,228,65,26,11
6,229,63,24,9
6,230,64,25,10
6,231,65,26,11
6,232,65,28,12
6,233,64,27,11
6,234,64,27,11
6,235,61,25,9
6,236,60,24,8
6,237,59,23,7
6,238,58,22,6
6,239,57,21,5
6,240,51,17,7
6,241,51,17,7
6,242,50,16,6
6,243,50,16,6
7,0,255,255,255
7,1,255,255,255
7,2,255,255,255
7,3,255,255,255
7,4,255,255,255
7,5,255,255,255
7,6,255,255,255
7,7,255,255,255
7,8,255,255,255
7,9,255,255,255
7,10,255,255,255
7,11,255,255,255
7,12,255,255,255
7,13,254,254,254
7,14,254,254,254
7,15,254,254,254
7,16,253,255,254
7,17,253,255,254
7,18,252,254,253
7,19,251,253,252
7,20,251,253,252
7,21,250,252,251
7,22,249,250,252
7,23,249,250,252
7,24,247,248,250
7,25,247,248,252
7,26,246,247,251
7,27,245,246,250
7,28,243,244,248
7,29,242,243,248
7,30,241,242,247
7,31,241,242,247
7,32,237,240,245
7,33,237,240,245
7,34,236,239,244
7,35,235,238,243
7,36,233,236,241
7,37,231,236,240
7,38,230,235,239
7,39,230,235,241
7,40,225,232,238
7,41,225,232,238
7,42,224,231,237
7,43,223,230,236
7,44,220,229,234
7,45,219,228,233
7,46,218,227,232
7,47,218,227,232
7,48,218,227,222
7,49,217,226,221
7,50,216,225,220
7,51,214,223,218
7,52,212,221,216
7,53,212,218,214
7,54,211,217,213
7,55,210,216,212
7,56,178,183,179
7,57,100,105,101
7,58,43,48,44
7,59,47,52,48
7,60,67,69,66
7,61,65,67,64
7,62,56,58,55
7,63,50,52,49
7,64,57,59,56
7,65,53,55,52
7,66,58,60,57
7,67,58,58,58
7,68,50,48,49
7,69,59,55,56
7,70,68,63,67
7,71,63,57,61
7,72,72,66,70
7,73,50,45,51
7,74,68,63,69
7,75,69,67,72
7,76,47,46,52
7,77,73,74,79
7,78,158,159,164
7,79,202,203,208
7,80,191,204,210
7,81,191,204,210
7,82,191,204,210
7,83,192,205,211
7,84,192,205,211
7,85,193,206,212
7,86,193,206,212
7,87,192,207,212
7,88,189,204,209
7,89,189,204,209
7,90,189,204,209
7,91,187,205,209
7,92,187,205,209
7,93,187,205,209
7,94,187,205,209
7,95,187,205,209
7,96,192,203,209
7,97,192,203,209
7,98,192,203,209
7,99,193,204,210
7,100,193,204,210
7,101,194,205,211
7,102,194,205,211
7,103,194,205,211
7,104,194,205,211
7,105,194,205,211
7,106,194,205,211
7,107,194,205,211
7,108,194,205,211
7,109,194,205,211
7,110,194,205,211
7,111,194,205,211
7,112,195,206,212
7,113,195,206,212
7,114,195,206,212
7,115,195,206,212
7,116,195,206,212
7,117,195,206,212
7,118,195,206,212
7,119,195,206,212
7,120,197,208,214
7,121,197,208,214
7,122,197,208,214
7,123,197,208,214
7,124,197,208,214
7,125,197,208,214
7,126,197,208,214
7,127,197,208,214
7,128,198,206,209
7,129,198,206,209
7,130,198,206,209
7,131,198,206,209
7,132,198,206,209
7,133,198,206,209
7,134,198,206,209
7,135,198,206,209
7,136,199,207,210
7,137,199,207,210
7,138,199,207,210
7,139,198,206,209
7,140,198,206,209
7,141,197,205,208
7,142,197,205,208
7,143,197,205,208
7,144,200,203,210
7,145,199,202,209
7,146,201,206,212
7,147,191,196,202
7,148,241,246,250
7,149,232,237,241
7,150,200,205,208
7,151,195,199,200
7,152,198,198,196
7,153,203,198,194
7,154,160,149,143
7,155,104,87,79
7,156,79,57,46
7,157,62,35,24
7,158,56,27,13
7,159,73,41,28
7,160,55,25,14
7,161,62,28,16
7,162,80,40,28
7,163,81,33,21
7,164,68,14,2
7,165,80,21,7
7,166,92,33,17
7,167,81,23,3
7,168,80,24,1
7,169,77,25,1
7,170,78,26,2
7,171,79,25,1
7,172,80,22,0
7,173,84,22,1
7,174,90,23,4
7,175,94,26,7
7,176,83,23,0
7,177,94,33,5
7,178,92,31,3
7,179,86,25,0
7,180,93,29,4
7,181,99,35,10
7,182,97,33,8
7,183,95,31,6
7,184,91,29,6
7,185,86,26,2
7,186,93,35,11
7,187,83,27,4
7,188,64,12,0
7,189,94,44,19
7,190,123,73,48
7,191,104,57,31
7,192,108,47,18
7,193,88,28,0
7,194,75,21,0
7,195,74,26,6
7,196,72,26,10
7,197,67,25,9
7,198,70,27,10
7,199,73,28,9
7,200,79,33,10
7,201,81,31,8
7,202,86,36,11
7,203,89,43,19
7,204,82,40,18
7,205,64,27,9
7,206,51,17,5
7,207,46,16,5
7,208,61,21,9
7,209,60,20,8
7,210,60,20,8
7,211,60,20,8
7,212,63,21,7
7,213,64,22,8
7,214,66,24,10
7,215,68,26,12
7,216,67,24,8
7,217,69,26,10
7,218,71,28,12
7,219,71,28,11
7,220,72,26,10
7,221,68,22,6
7,222,63,17,1
7,223,60,14,0
7,224,62,18,5
7,225,65,21,8
7,226,67,25,11
7,227,67,25,11
7,228,65,23,9
7,229,64,22,8
7,230,65,23,9
7,231,64,25,10
7,232,65,26,11
7,233,64,25,10
7,234,62,25,9
7,235,61,24,8
7,236,59,22,6
7,237,58,21,5
7,238,56,19,3
7,239,55,19,3
7,240,61,25,13
7,241,61,25,13
7,242,61,25,13
7,243,60,24,12
8,0,255,255,255
8,1,255,255,255
8,2,255,255,255
8,3,255,255,255
8,4,255,255,255
8,5,255,255,255
8,6,255,255,255
8,7,255,255,255
8,8,255,255,255
8,9,255,255,255
8,10,255,255,255
8,11,255,255,255
8,12,255,255,255
8,13,255,255,255
8,14,255,255,255
8,15,255,255,255
8,16,253,255,254
8,17,253,255,254
8,18,252,254,253
8,19,251,253,252
8,20,251,253,252
8,21,250,252,251
8,22,249,250,252
8,23,249,250,252
8,24,247,248,250
8,25,245,246,250
8,26,244,245,249
8,27,244,245,249
8,28,244,245,249
8,29,244,245,250
8,30,242,243,248
8,31,241,242,247
8,32,239,242,247
8,33,239,242,247
8,34,237,240,245
8,35,236,239,244
8,36,234,237,242
8,37,232,237,241
8,38,230,235,239
8,39,230,235,239
8,40,238,246,249
8,41,212,220,223
8,42,218,226,229
8,43,233,241,244
8,44,219,229,231
8,45,215,225,227
8,46,222,232,234
8,47,215,225,227
8,48,214,223,218
8,49,220,226,222
8,50,223,229,225
8,51,215,221,217
8,52,212,218,214
8,53,212,218,214
8,54,173,178,174
8,55,108,113,109
8,56,53,58,54
8,57,55,57,54
8,58,53,55,52
8,59,50,52,49
8,60,53,55,52
8,61,59,61,58
8,62,63,63,61
8,63,62,62,60
8,64,64,66,65
8,65,60,60,60
8,66,56,56,56
8,67,56,54,55
8,68,61,57,58
8,69,63,58,62
8,70,61,55,59
8,71,58,52,56
8,72,80,74,78
8,73,70,63,70
8,74,51,46,52
8,75,60,55,61
8,76,67,65,70
8,77,40,39,44
8,78,73,72,77
8,79,168,169,173
8,80,190,201,205
8,81,195,206,210
8,82,194,205,209
8,83,187,198,202
8,84,189,200,204
8,85,195,209,212
8,86,196,210,213
8,87,189,203,206
8,88,186,201,204
8,89,190,205,208
8,90,191,206,209
8,91,187,205,207
8,92,189,207,209
8,93,193,211,213
8,94,192,210,212
8,95,187,205,207
8,96,192,203,209
8,97,192,203,209
8,98,193,204,210
8,99,193,204,210
8,100,193,204,210
8,101,194,205,211
8,102,194,205,211
8,103,194,205,211
8,104,194,205,211
8,105,194,205,211
8,106,194,205,211
8,107,194,205,211
8,108,194,205,211
8,109,194,205,211
8,110,194,205,211
8,111,194,205,211
8,112,194,205,211
8,113,194,205,211
8,114,194,205,211
8,115,195,206,212
8,116,195,206,212
8,117,196,207,213
8,118,196,207,213
8,119,196,207,213
8,120,196,207,213
8,121,196,207,213
8,122,196,207,213
8,123,197,208,214
8,124,197,208,214
8,125,198,209,215
8,126,198,209,215
8,127,198,209,215
8,128,199,207,210
8,129,199,207,210
8,130,199,207,210
8,131,199,207,210
8,132,199,207,210
8,133,199,207,210
8,134,199,207,210
8,135,199,207,210
8,136,200,208,211
8,137,200,208,211
8,138,200,208,211
8,139,199,207,210
8,140,199,207,210
8,141,198,206,209
8,142,198,206,209
8,143,198,206,209
8,144,201,204,211
8,145,210,213,220
8,146,195,200,206
8,147,192,197,203
8,148,240,245,249
8,149,245,250,254
8,150,196,201,204
8,151,195,199,200
8,152,202,202,200
8,153,213,208,204
8,154,167,156,150
8,155,123,106,98
8,156,77,55,44
8,157,68,41,30
8,158,53,24,10
8,159,72,40,27
8,160,55,25,14
8,161,60,26,14
8,162,88,48,36
8,163,78,30,18
8,164,74,20,8
8,165,71,12,0
8,166,92,33,17
8,167,79,21,1
8,168,79,23,0
8,169,78,26,2
8,170,81,29,5
8,171,84,30,6
8,172,86,28,6
8,173,88,26,5
8,174,92,25,6
8,175,94,26,7
8,176,87,26,0
8,177,93,32,4
8,178,91,30,2
8,179,90,26,0
8,180,94,30,3
8,181,95,31,6
8,182,93,29,4
8,183,94,30,5
8,184,97,35,12
8,185,91,31,7
8,186,92,34,10
8,187,88,32,7
8,188,65,11,0
8,189,87,35,11
8,190,129,79,54
8,191,106,59,33
8,192,110,46,18
8,193,88,28,0
8,194,76,20,0
8,195,76,25,6
8,196,74,28,12
8,197,73,30,14
8,198,73,30,13
8,199,71,26,7
8,200,76,28,6
8,201,82,32,9
8,202,84,34,9
8,203,82,36,12
8,204,79,37,15
8,205,65,28,10
8,206,54,22,9
8,207,55,25,14
8,208,60,20,8
8,209,60,20,8
8,210,61,21,9
8,211,62,22,10
8,212,62,23,8
8,213,65,23,9
8,214,66,24,10
8,215,66,24,10
8,216,67,24,8
8,217,69,26,10
8,218,69,26,10
8,219,69,23,7
8,220,69,23,7
8,221,71,25,9
8,222,71,25,9
8,223,69,23,7
8,224,66,23,7
8,225,67,24,8
8,226,67,24,8
8,227,68,25,9
8,228,68,25,9
8,229,68,26,10
8,230,68,26,10
8,231,69,27,11
8,232,66,24,8
8,233,64,25,8
8,234,64,25,8
8,235,64,25,8
8,236,63,26,8
8,237,63,26,8
8,238,63,26,8
8,239,63,26,8
8,240,58,22,8
8,241,58,22,8
8,242,57,21,7
8,243,56,20,6
9,0,255,255,255
9,1,255,255,255
9,2,255,255,255
9,3,255,255,255
9,4,255,255,255
9,5,255,255,255
9,6,255,255,255
9,7,255,255,255
9,8,255,255,255
9,9,255,255,255
9,10,255,255,255
9,11,255,255,255
9,12,255,255,255
9,13,255,255,255
9,14,255,255,255
9,15,255,255,255
9,16,253,255,254
9,17,253,255,254
9,18,252,254,253
9,19,252,254,253
9,20,251,253,252
9,21,250,252,251
9,22,249,250,252
9,23,249,250,252
9,24,247,248,250
9,25,246,247,251
9,26,244,245,249
9,27,244,245,249
9,28,244,245,249
9,29,244,245,250
9,30,243,244,249
9,31,241,242,247
9,32,239,242,249
9,33,239,242,249
9,34,237,240,247
9,35,236,239,246
9,36,234,237,242
9,37,232,237,241
9,38,230,235,239
9,39,230,235,239
9,40,218,226,229
9,41,234,242,245
9,42,228,236,239
9,43,216,224,226
9,44,222,232,233
9,45,226,236,237
9,46,218,228,229
9,47,215,225,226
9,48,228,235,228
9,49,211,218,211
9,50,207,214,207
9,51,220,227,220
9,52,194,199,193
9,53,112,117,113
9,54,53,58,54
9,55,55,57,54
9,56,62,64,61
9,57,61,63,60
9,58,58,60,57
9,59,55,55,53
9,60,55,55,55
9,61,59,59,59
9,62,60,60,60
9,63,58,58,58
9,64,64,66,65
9,65,61,61,61
9,66,56,56,56
9,67,57,55,58
9,68,62,57,61
9,69,64,58,62
9,70,62,56,60
9,71,61,52,57
9,72,55,46,51
9,73,70,64,68
9,74,67,60,67
9,75,63,58,64
9,76,71,69,74
9,77,63,62,67
9,78,64,63,68
9,79,89,90,94
9,80,189,198,203
9,81,185,194,199
9,82,186,195,200
9,83,192,201,206
9,84,194,203,208
9,85,190,201,205
9,86,191,202,206
9,87,193,207,210
9,88,188,202,205
9,89,192,207,210
9,90,192,207,210
9,91,186,201,204
9,92,180,198,200
9,93,181,199,201
9,94,183,201,203
9,95,182,200,202
9,96,193,204,210
9,97,193,204,210
9,98,193,204,210
9,99,193,204,210
9,100,194,205,211
9,101,194,205,211
9,102,194,205,211
9,103,195,206,212
9,104,195,206,212
9,105,195,206,212
9,106,195,206,212
9,107,195,206,212
9,108,195,206,212
9,109,195,206,212
9,110,195,206,212
9,111,195,206,212
9,112,194,205,211
9,113,194,205,211
9,114,194,205,211
9,115,195,206,212
9,116,195,206,212
9,117,196,207,213
9,118,196,207,213
9,119,196,207,213
9,120,196,207,213
9,121,196,207,213
9,122,196,207,213
9,123,197,208,214
9,124,197,208,214
9,125,198,209,215
9,126,198,209,215
9,127,198,209,215
9,128,199,207,210
9,129,199,207,210
9,130,199,207,210
9,131,199,207,210
9,132,199,207,210
9,133,199,207,210
9,134,199,207,210
9,135,199,207,210
9,136,200,208,211
9,137,200,208,211
9,138,200,208,211
9,139,199,207,210
9,140,199,207,210
9,141,199,207,210
9,142,198,206,209
9,143,198,206,209
9,144,199,202,209
9,145,209,212,219
9,146,195,200,206
9,147,191,196,202
9,148,237,242,246
9,149,243,248,252
9,150,197,202,205
9,151,199,203,204
9,152,202,202,200
9,153,213,208,204
9,154,167,156,150
9,155,124,107,99
9,156,78,56,45
9,157,69,42,31
9,158,54,25,11
9,159,72,40,27
9,160,56,26,15
9,161,60,26,14
9,162,89,49,37
9,163,79,31,19
9,164,75,21,9
9,165,71,12,0
9,166,92,33,17
9,167,80,22,2
9,168,79,23,0
9,169,78,26,2
9,170,81,29,5
9,171,84,30,6
9,172,85,27,5
9,173,88,26,5
9,174,92,25,6
9,175,94,26,7
9,176,89,28,0
9,177,94,33,5
9,178,93,29,2
9,179,89,25,0
9,180,93,29,2
9,181,96,30,4
9,182,94,28,4
9,183,95,31,6
9,184,99,35,10
9,185,93,31,8
9,186,94,34,10
9,187,89,33,8
9,188,67,13,0
9,189,88,37,10
9,190,128,78,53
9,191,109,59,34
9,192,112,47,19
9,193,90,29,1
9,194,78,20,0
9,195,77,24,6
9,196,75,28,12
9,197,75,29,14
9,198,75,29,13
9,199,73,26,8
9,200,76,28,6
9,201,82,32,9
9,202,84,34,9
9,203,82,36,12
9,204,79,37,15
9,205,65,28,10
9,206,53,21,8
9,207,54,24,13
9,208,59,21,8
9,209,59,21,8
9,210,60,22,9
9,211,62,22,10
9,212,62,23,8
9,213,63,24,9
9,214,66,24,10
9,215,66,24,10
9,216,67,24,8
9,217,69,26,10
9,218,71,25,10
9,219,69,23,7
9,220,69,23,7
9,221,72,25,9
9,222,72,25,9
9,223,70,23,7
9,224,69,23,7
9,225,70,24,8
9,226,70,24,8
9,227,70,24,8
9,228,68,25,8
9,229,68,25,8
9,230,69,26,9
9,231,68,27,9
9,232,66,25,7
9,233,66,25,7
9,234,66,25,7
9,235,64,26,7
9,236,64,26,7
9,237,64,26,7
9,238,64,26,7
9,239,64,26,7
9,240,61,23,10
9,241,61,23,10
9,242,60,22,9
9,243,59,21,8
10,0,255,255,255
10,1,255,255,255
10,2,255,255,255
10,3,255,255,255
10,4,255,255,255
10,5,255,255,255
10,6,255,255,255
10,7,255,255,255
10,8,255,255,255
10,9,255,255,255
10,10,255,255,255
10,11,255,255,255
10,12,255,255,255
10,13,255,255,255
10,14,255,255,255
10,15,255,255,255
10,16,254,255,255
10,17,253,255,254
10,18,253,255,254
10,19,252,254,253
10,20,251,253,252
10,21,250,252,251
10,22,250,251,253
10,23,249,250,252
10,24,248,249,251
10,25,246,247,251
10,26,244,245,249
10,27,244,245,249
10,28,245,246,250
10,29,244,245,250
10,30,243,244,249
10,31,241,242,247
10,32,239,242,249
10,33,239,242,249
10,34,237,240,247
10,35,236,239,246
10,36,234,237,242
10,37,232,237,241
10,38,230,235,239
10,39,230,235,239
10,40,221,229,232
10,41,227,235,237
10,42,233,241,243
10,43,223,231,233
10,44,212,222,223
10,45,222,232,231
10,46,226,236,235
10,47,210,220,219
10,48,210,215,209
10,49,222,227,221
10,50,214,219,213
10,51,136,141,135
10,52,52,57,51
10,53,54,59,55
10,54,75,77,74
10,55,46,48,45
10,56,63,65,62
10,57,65,65,65
10,58,63,63,63
10,59,58,58,58
10,60,57,57,57
10,61,60,58,59
10,62,61,59,60
10,63,59,57,58
10,64,63,64,66
10,65,61,61,63
10,66,58,58,60
10,67,58,56,59
10,68,62,57,61
10,69,64,58,62
10,70,63,57,61
10,71,62,53,58
10,72,52,43,48
10,73,70,64,68
10,74,72,66,70
10,75,58,53,57
10,76,56,54,57
10,77,64,64,66
10,78,62,62,64
10,79,54,55,57
10,80,81,86,92
10,81,146,151,157
10,82,201,208,214
10,83,205,212,218
10,84,187,194,200
10,85,183,192,197
10,86,190,199,204
10,87,191,202,206
10,88,188,199,203
10,89,188,202,205
10,90,188,202,205
10,91,187,202,205
10,92,190,205,208
10,93,192,210,212
10,94,192,210,212
10,95,189,207,209
10,96,193,204,210
10,97,193,204,210
10,98,193,204,210
10,99,194,205,211
10,100,194,205,211
10,101,195,206,212
10,102,195,206,212
10,103,195,206,212
10,104,195,206,212
10,105,195,206,212
10,106,195,206,212
10,107,195,206,212
10,108,195,206,212
10,109,195,206,212
10,110,195,206,212
10,111,195,206,212
10,112,194,205,211
10,113,194,205,211
10,114,194,205,211
10,115,195,206,212
10,116,195,206,212
10,117,196,207,213
10,118,196,207,213
10,119,196,207,213
10,120,196,207,213
10,121,196,207,213
10,122,196,207,213
10,123,197,208,214
10,124,197,208,214
10,125,198,209,215
10,126,198,209,215
10,127,198,209,215
10,128,199,207,210
10,129,199,207,210
10,130,199,207,210
10,131,199,207,210
10,132,199,207,210
10,133,199,207,210
10,134,199,207,210
10,135,199,207,210
10,136,200,208,211
10,137,200,208,211
10,138,200,208,211
10,139,200,208,211
10,140,199,207,210
10,141,199,207,210
10,142,199,207,210
10,143,198,206,209
10,144,198,201,208
10,145,207,210,217
10,146,195,200,206
10,147,192,197,203
10,148,236,241,245
10,149,243,248,252
10,150,200,205,208
10,151,201,205,206
10,152,203,203,201
10,153,213,208,204
10,154,168,157,151
10,155,125,108,100
10,156,80,58,47
10,157,71,44,33
10,158,55,26,12
10,159,72,40,27
10,160,57,27,16
10,161,60,26,14
10,162,89,49,37
10,163,80,32,20
10,164,76,22,10
10,165,72,13,0
10,166,93,34,18
10,167,81,23,3
10,168,79,23,0
10,169,78,26,2
10,170,81,29,5
10,171,84,30,6
10,172,85,27,5
10,173,87,25,4
10,174,91,24,5
10,175,93,25,6
10,176,90,29,0
10,177,97,33,5
10,178,93,29,1
10,179,89,25,0
10,180,94,28,2
10,181,96,30,4
10,182,95,29,3
10,183,98,32,8
10,184,99,35,10
10,185,94,32,7
10,186,95,35,11
10,187,91,33,9
10,188,70,16,0
10,189,89,38,11
10,190,127,77,50
10,191,110,60,33
10,192,114,47,20
10,193,94,30,3
10,194,80,22,0
10,195,78,25,7
10,196,76,27,12
10,197,74,28,13
10,198,75,29,13
10,199,73,26,8
10,200,75,27,5
10,201,82,32,9
10,202,84,34,9
10,203,82,36,12
10,204,79,37,15
10,205,65,28,10
10,206,53,21,8
10,207,52,24,12
10,208,59,21,8
10,209,59,21,8
10,210,60,22,9
10,211,61,23,10
10,212,62,23,8
10,213,63,24,9
10,214,66,24,10
10,215,66,24,10
10,216,67,24,8
10,217,69,26,10
10,218,71,25,10
10,219,69,23,7
10,220,70,23,7
10,221,72,25,9
10,222,72,25,9
10,223,70,23,7
10,224,71,25,9
10,225,71,25,9
10,226,71,25,9
10,227,71,25,9
10,228,70,24,8
10,229,70,24,8
10,230,68,25,8
10,231,68,25,8
10,232,66,23,6
10,233,65,24,6
10,234,65,24,6
10,235,65,24,6
10,236,65,24,6
10,237,63,25,6
10,238,63,25,6
10,239,63,25,6
10,240,63,24,9
10,241,63,24,9
10,242,63,24,9
10,243,63,24,9
11,0,255,255,255
11,1,255,255,255
11,2,255,255,255
11,3,255,255,255
11,4,255,255,255
11,5,255,255,255
11,6,255,255,255
11,7,255,255,255
11,8,255,255,255
11,9,255,255,255
11,10,255,255,255
11,11,255,255,255
11,12,255,255,255
11,13,255,255,255
11,14,255,255,255
11,15,255,255,255
11,16,254,255,255
11,17,254,255,255
11,18,253,255,254
11,19,252,254,253
11,20,251,253,252
11,21,251,253,252
11,22,250,251,253
11,23,250,251,253
11,24,248,249,251
11,25,246,247,251
11,26,245,246,250
11,27,245,246,250
11,28,245,246,250
11,29,245,246,251
11,30,243,244,249
11,31,242,243,248
11,32,239,242,249
11,33,239,242,249
11,34,237,240,247
11,35,236,239,246
11,36,234,237,242
11,37,232,237,241
11,38,230,235,239
11,39,230,235,239
11,40,229,237,239
11,41,224,232,234
11,42,224,232,234
11,43,225,234,233
11,44,219,229,228
11,45,215,225,224
11,46,217,227,226
11,47,220,230,229
11,48,220,225,219
11,49,192,197,191
11,50,114,119,113
11,51,55,57,52
11,52,56,58,55
11,53,62,64,61
11,54,54,56,53
11,55,58,58,58
11,56,59,59,59
11,57,62,62,62
11,58,63,61,64
11,59,60,58,61
11,60,60,58,61
11,61,62,60,63
11,62,63,61,64
11,63,62,60,63
11,64,62,63,65
11,65,61,61,63
11,66,59,59,61
11,67,60,58,61
11,68,63,58,62
11,69,64,59,63
11,70,63,57,61
11,71,61,55,59
11,72,62,56,60
11,73,59,53,57
11,74,66,61,65
11,75,66,61,65
11,76,51,49,52
11,77,49,49,51
11,78,63,63,65
11,79,70,71,73
11,80,65,68,73
11,81,47,50,55
11,82,61,64,69
11,83,123,126,131
11,84,183,188,192
11,85,205,210,214
11,86,198,206,209
11,87,190,200,202
11,88,194,204,206
11,89,192,203,205
11,90,187,201,202
11,91,184,198,199
11,92,182,198,198
11,93,184,200,200
11,94,185,201,201
11,95,185,201,201
11,96,193,204,210
11,97,193,204,210
11,98,193,204,210
11,99,194,205,211
11,100,194,205,211
11,101,195,206,212
11,102,195,206,212
